experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1d,5,100208,1,1,1,19,F,NA,constant,homogeneous,6,present,0.644520044326782,0,vertical,horizontal,1,0.729414091110229,green,5,1,714.878267535729,529.712474266665,1021.69008337792,847.425410200379,1021.69008337792,847.425410200379,1205.12173246427,670.287525733335,1143.43164908636,422.862115532956,898.309916622085,352.574589799621,714.878267535729,529.712474266665,776.568350913644,777.137884467044,0,0,0,0,4,0,horizontal,horizontal,horizontal,horizontal,vertical,horizontal
1d,5,100208,1,2,2,19,F,NA,constant,homogeneous,4,present,1.20592212677002,1,horizontal,horizontal,1,1.03530194282532,green,2,4,1176.25226451989,464.870587620533,743.747735480111,735.129412379467,1095.12941237947,816.252264519889,1176.25226451989,464.870587620533,824.870587620533,383.747735480111,743.747735480111,735.129412379467,NaN,NaN,NaN,NaN,0,4,0,0,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
1d,5,100208,1,3,3,19,F,NA,constant,homogeneous,5,absent,0.868957996368408,1,vertical,vertical,1,0.858828182220459,green,1,NaN,955.549636358493,854.96116226488,NaN,NaN,955.549636358493,854.96116226488,1201.10723677783,683.019879386575,1113.46283090377,396.34794493794,813.738008730483,391.116228706307,716.142287229426,674.554784704298,NaN,NaN,4,0,0,0,0,NaN,vertical,vertical,horizontal,horizontal,vertical,none
1d,5,100208,1,4,4,19,F,NA,constant,homogeneous,5,absent,0.865935087203979,1,vertical,vertical,1,0.976477355957031,green,1,NaN,915.719714694933,851.125977018113,NaN,NaN,915.719714694933,851.125977018113,1185.15163617903,719.715248510402,1143.43164908636,422.862115532956,848.215357568785,370.807518193712,707.481642470899,635.489140744817,NaN,NaN,4,0,0,0,0,NaN,vertical,vertical,horizontal,horizontal,horizontal,none
1d,5,100208,1,5,5,19,F,NA,constant,homogeneous,4,absent,0.790361166000366,1,horizontal,horizontal,1,0.741179008483887,green,4,NaN,721.936991243214,691.383827134052,NaN,NaN,1051.38382713405,838.063008756786,1198.06300875679,508.616172865948,868.616172865948,361.936991243214,721.936991243214,691.383827134052,NaN,NaN,NaN,NaN,0,0,0,4,NaN,NaN,vertical,horizontal,vertical,horizontal,none,none
1d,5,100208,1,6,6,19,F,NA,constant,homogeneous,4,present,1.52985692024231,1,horizontal,horizontal,1,0.764708843231201,green,1,4,1079.7152485104,825.151636179026,734.848363820974,719.715248510402,1079.7152485104,825.151636179026,1185.15163617903,480.284751489598,840.284751489598,374.848363820974,734.848363820974,719.715248510402,NaN,NaN,NaN,NaN,4,0,0,0,NaN,NaN,horizontal,vertical,vertical,vertical,none,none
1d,5,100208,1,7,7,19,F,NA,constant,homogeneous,6,absent,NaN,0,vertical,none,0,0.917652769088745,green,5,NaN,792.704947607421,407.549057043193,NaN,NaN,876.980120613425,841.107236777826,1127.29505239258,792.450942956807,1210.31493177915,551.343706178981,1043.01987938657,358.892763222174,792.704947607421,407.549057043193,709.685068220846,648.656293821019,0,0,0,0,4,0,vertical,horizontal,horizontal,horizontal,vertical,horizontal
1d,5,100208,1,8,8,19,F,NA,constant,homogeneous,3,present,0.840734004974365,0,vertical,horizontal,1,1.08236161231995,green,1,2,739.163522034968,727.5,1180.83647796503,727.5,739.163522034968,727.5,1180.83647796503,727.5,960,345,NaN,NaN,NaN,NaN,NaN,NaN,4,0,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1d,5,100208,1,9,9,19,F,NA,constant,homogeneous,5,present,0.962847948074341,1,vertical,vertical,1,1.04706686019897,green,2,5,1140.31222920257,780.31222920257,708.13947314824,560.109211414741,844.232422566416,827.206663668034,1140.31222920257,780.31222920257,1187.20666366803,484.232422566416,920.109211414741,348.13947314824,708.13947314824,560.109211414741,NaN,NaN,0,4,0,0,0,NaN,horizontal,vertical,vertical,horizontal,vertical,none
1d,5,100208,1,10,10,19,F,NA,constant,homogeneous,3,absent,0.782169103622437,1,vertical,vertical,1,0.788238677978516,green,2,NaN,1202.51941165526,678.799333565612,NaN,NaN,770.498069503264,770.628304621509,1202.51941165526,678.799333565612,906.982518841471,350.57236181288,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
