experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1d,1,100206,1,1,1,22,F,NA,constant,homogeneous,6,present,NaN,0,horizontal,none,0,0.894112709333312,green,3,5,1029.19248180629,488.215357568785,588.595418998464,457.40580961496,782.212099195248,854.378832816255,1011.40458100154,742.594190385041,1029.19248180629,488.215357568785,817.787900804752,345.621167183745,588.595418998464,457.40580961496,570.807518193712,711.784642431215,0,0,4,0,0,0,vertical,vertical,horizontal,vertical,vertical,vertical
1d,1,100206,1,2,2,22,F,NA,constant,homogeneous,4,present,NaN,0,horizontal,none,0,0.764703117226655,green,3,2,738.309916622085,352.574589799621,1047.42541020038,538.309916622085,861.690083377915,847.425410200379,1047.42541020038,538.309916622085,738.309916622085,352.574589799621,552.574589799621,661.690083377915,NaN,NaN,NaN,NaN,0,0,4,0,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
1d,1,100206,1,3,3,22,F,NA,constant,homogeneous,4,absent,NaN,0,vertical,none,0,0.952935251199974,green,4,NaN,572.793336331966,715.767577433584,NaN,NaN,915.767577433584,827.206663668034,1027.20666366803,484.232422566416,684.232422566416,372.793336331966,572.793336331966,715.767577433584,NaN,NaN,NaN,NaN,0,0,0,4,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1d,1,100206,1,4,4,22,F,NA,constant,homogeneous,5,absent,1.7352249622345,1,vertical,vertical,1,0.74117410047999,green,3,NaN,861.690083377915,352.574589799621,NaN,NaN,895.524681321058,836.431882914531,1054.37883281626,582.212099195248,861.690083377915,352.574589799621,583.747735480111,464.870587620533,604.658667004661,763.910840470068,NaN,NaN,0,0,4,0,0,NaN,horizontal,vertical,vertical,horizontal,horizontal,none
1d,1,100206,1,5,5,22,F,NA,constant,homogeneous,5,absent,0.993573188781738,1,vertical,vertical,1,0.999993284693304,green,2,NaN,983.431649086356,777.137884467044,NaN,NaN,688.215357568785,829.192481806288,983.431649086356,777.137884467044,1025.15163617903,480.284751489598,755.719714694933,348.874022981887,547.481642470899,564.510859255183,NaN,NaN,0,4,0,0,0,NaN,horizontal,vertical,horizontal,vertical,horizontal,none
1d,1,100206,1,6,6,22,F,NA,constant,homogeneous,3,absent,0.965301990509033,1,vertical,vertical,1,1.01175779306664,green,1,NaN,751.343706178981,850.314931779154,NaN,NaN,751.343706178981,850.314931779154,1041.10723677783,516.980120613425,607.549057043193,432.704947607421,NaN,NaN,NaN,NaN,NaN,NaN,4,0,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1d,1,100206,1,7,7,22,F,NA,constant,homogeneous,6,absent,1.0964949131012,1,vertical,vertical,1,0.764703117226655,green,5,NaN,616.568350913644,422.862115532956,NaN,NaN,738.309916622085,847.425410200379,983.431649086356,777.137884467044,1045.12173246427,529.712474266665,861.690083377915,352.574589799621,616.568350913644,422.862115532956,554.878267535729,670.287525733335,0,0,0,0,4,0,vertical,vertical,horizontal,vertical,vertical,horizontal
1d,1,100206,1,8,8,22,F,NA,constant,homogeneous,4,absent,0.946638107299805,1,horizontal,horizontal,1,0.988228776319972,green,2,NaN,1054.37883281626,617.787900804752,NaN,NaN,782.212099195248,854.378832816255,1054.37883281626,617.787900804752,817.787900804752,345.621167183745,545.621167183745,582.212099195248,NaN,NaN,NaN,NaN,0,4,0,0,NaN,NaN,horizontal,horizontal,horizontal,vertical,none,none
1d,1,100206,1,9,9,22,F,NA,constant,homogeneous,4,absent,0.802447080612183,1,vertical,vertical,1,0.64705803349333,green,4,NaN,545.621167183745,582.212099195248,NaN,NaN,782.212099195248,854.378832816255,1054.37883281626,617.787900804752,817.787900804752,345.621167183745,545.621167183745,582.212099195248,NaN,NaN,NaN,NaN,0,0,0,4,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1d,1,100206,1,10,10,22,F,NA,constant,homogeneous,6,present,1.24437808990479,0,vertical,horizontal,1,1.08234484330663,green,4,2,795.549636358493,345.03883773512,1023.02802532055,723.626453162816,804.450363641507,854.96116226488,1023.02802532055,723.626453162816,1018.57766167904,468.665290897936,795.549636358493,345.03883773512,576.971974679454,476.373546837184,581.422338320961,731.334709102064,0,0,0,4,0,0,horizontal,horizontal,vertical,vertical,vertical,vertical
1d,1,100206,1,11,11,22,F,NA,constant,homogeneous,6,absent,0.966711044311523,1,vertical,vertical,1,1.0705803349333,green,4,NaN,768.923317431687,346.900731331463,NaN,NaN,831.076682568313,853.099268668537,1034.72873763037,699.636437764765,1003.65205506206,446.537169096228,768.923317431687,346.900731331463,565.271262369628,500.363562235235,596.34794493794,753.462830903772,0,0,0,4,0,0,vertical,vertical,horizontal,vertical,vertical,vertical
1d,1,100206,1,12,12,22,F,NA,constant,homogeneous,5,present,0.991059064865112,1,vertical,vertical,1,0.847054675839982,green,3,2,844.280285305067,348.874022981887,1052.5183575291,564.510859255183,911.784642431215,829.192481806288,1052.5183575291,564.510859255183,844.280285305067,348.874022981887,574.848363820974,480.284751489598,616.568350913644,777.137884467044,NaN,NaN,0,0,4,0,0,NaN,horizontal,horizontal,vertical,horizontal,horizontal,none
1d,1,100206,1,13,13,22,F,NA,constant,homogeneous,5,absent,0.856778144836426,1,horizontal,horizontal,1,0.870583692586647,green,3,NaN,942.594190385041,388.595418998464,NaN,NaN,808.899371659138,854.844660889869,1045.12173246427,670.287525733335,942.594190385041,388.595418998464,643.006323791957,399.057257830286,560.378381699593,687.215136548046,NaN,NaN,0,0,4,0,0,NaN,horizontal,horizontal,horizontal,horizontal,horizontal,none
1d,1,100206,1,14,14,22,F,NA,constant,homogeneous,5,absent,1.1133930683136,1,horizontal,horizontal,1,0.78823213397332,green,1,NaN,650.114760665419,806.299333565612,NaN,NaN,650.114760665419,806.299333565612,949.885239334581,806.299333565612,1042.51941165526,521.200666434388,800,345,557.480588344736,521.200666434388,NaN,NaN,4,0,0,0,0,NaN,horizontal,vertical,vertical,vertical,horizontal,none
1d,1,100206,1,15,15,22,F,NA,constant,homogeneous,6,present,1.22703695297241,1,horizontal,horizontal,1,0.952935251199974,green,5,4,551.535633479765,542.637481142314,725.445215295702,356.142287229426,874.554784704298,843.857712770574,1048.46436652023,657.362518857686,973.909581815937,413.504806087112,725.445215295702,356.142287229426,551.535633479765,542.637481142314,626.090418184063,786.495193912888,0,0,0,0,4,0,horizontal,vertical,vertical,vertical,horizontal,horizontal
1d,1,100206,1,16,16,22,F,NA,constant,homogeneous,6,absent,0.825942993164062,1,vertical,vertical,1,0.717645083733325,green,4,NaN,684.232422566416,372.793336331966,NaN,NaN,915.767577433584,827.206663668034,1054.65053136242,613.345668841951,938.882953928832,386.139005173917,684.232422566416,372.793336331966,545.349468637584,586.654331158049,661.117046071168,813.860994826083,0,0,0,4,0,0,vertical,vertical,vertical,vertical,vertical,vertical
1d,1,100206,1,17,17,22,F,NA,constant,homogeneous,3,present,1.13443899154663,1,horizontal,horizontal,1,0.776467625599987,green,2,3,992.450942956807,432.704947607421,558.892763222174,516.980120613425,848.656293821019,850.314931779154,992.450942956807,432.704947607421,558.892763222174,516.980120613425,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1d,1,100206,1,18,18,22,F,NA,constant,homogeneous,5,present,0.994237184524536,1,vertical,vertical,1,0.847054675839982,green,1,2,725.445215295702,843.857712770574,1008.88377129369,746.261991269517,725.445215295702,843.857712770574,1008.88377129369,746.261991269517,1003.65205506206,446.537169096228,716.980120613425,358.892763222174,545.03883773512,604.450363641507,NaN,NaN,4,0,0,0,0,NaN,vertical,vertical,horizontal,vertical,horizontal,none
