experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1d,20,100243,1,1,1,19,F,NA,constant,homogeneous,5,present,0.519994974136353,1,horizontal,horizontal,1,0.776463744470051,red,4,1,591.116228706307,453.738008730483,883.019879386575,841.107236777826,883.019879386575,841.107236777826,1054.96116226488,595.549636358493,874.554784704298,356.142287229426,591.116228706307,453.738008730483,596.34794493794,753.462830903772,NaN,NaN,0,0,0,4,0,NaN,vertical,horizontal,horizontal,horizontal,horizontal,none
1d,20,100243,1,2,2,19,F,NA,constant,homogeneous,5,absent,0.507912874221802,1,horizontal,horizontal,1,0.882341991152082,red,2,NaN,1039.62161830041,687.215136548046,NaN,NaN,791.100628340862,854.844660889869,1039.62161830041,687.215136548046,956.993676208043,399.057257830286,657.405809614959,388.595418998464,554.878267535729,670.287525733335,NaN,NaN,0,4,0,0,0,NaN,horizontal,horizontal,vertical,horizontal,horizontal,none
1d,20,100243,1,3,3,19,F,NA,constant,homogeneous,4,absent,0.391261100769043,1,horizontal,horizontal,1,0.647056998525347,red,2,NaN,1006.29933356561,749.885239334581,NaN,NaN,650.114760665419,806.299333565612,1006.29933356561,749.885239334581,949.885239334581,393.700666434388,593.700666434388,450.114760665419,NaN,NaN,NaN,NaN,0,4,0,0,NaN,NaN,horizontal,horizontal,horizontal,vertical,none,none
1d,20,100243,1,4,4,19,F,NA,constant,homogeneous,6,present,0.726541042327881,1,vertical,vertical,1,0.952927488940103,red,4,1,680.284751489598,374.848363820974,919.715248510402,825.151636179026,919.715248510402,825.151636179026,1054.84466088987,608.899371659138,935.129412379467,383.747735480111,680.284751489598,374.848363820974,545.155339110131,591.100628340862,664.870587620533,816.252264519889,0,0,0,4,0,0,vertical,horizontal,horizontal,vertical,vertical,horizontal
1d,20,100243,1,5,5,19,F,NA,constant,homogeneous,6,present,0.569371938705444,1,vertical,vertical,1,0.835284992626735,red,6,3,672.5,820.836477965032,927.5,379.163522034968,927.5,820.836477965032,1055,600,927.5,379.163522034968,672.5,379.163522034968,545,600,672.5,820.836477965032,0,0,0,0,0,4,vertical,vertical,horizontal,vertical,horizontal,vertical
1d,20,100243,1,6,6,19,F,NA,constant,homogeneous,6,present,0.733886957168579,0,horizontal,vertical,1,0.63529274889401,red,5,3,567.045908301137,496.282156015671,1006.29933356561,450.114760665419,826.654758133252,853.60308331891,1032.95409169886,703.717843984329,1006.29933356561,450.114760665419,773.345241866748,346.39691668109,567.045908301137,496.282156015671,593.700666434388,749.885239334581,0,0,0,0,4,0,horizontal,horizontal,horizontal,horizontal,horizontal,vertical
1d,20,100243,1,7,7,19,F,NA,constant,homogeneous,3,present,0.487212181091309,1,vertical,vertical,1,0.729406745944704,red,2,3,1052.5183575291,564.510859255183,643.006323791957,399.057257830286,704.475318678942,836.431882914531,1052.5183575291,564.510859255183,643.006323791957,399.057257830286,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1d,20,100243,1,8,8,19,F,NA,constant,homogeneous,4,present,0.559860944747925,0,vertical,horizontal,1,0.929398989677429,red,1,4,704.475318678942,836.431882914531,563.568117085469,504.475318678942,704.475318678942,836.431882914531,1036.43188291453,695.524681321058,895.524681321058,363.568117085469,563.568117085469,504.475318678942,NaN,NaN,NaN,NaN,4,0,0,0,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
1d,20,100243,1,9,9,19,F,NA,constant,homogeneous,4,absent,0.536211013793945,1,horizontal,horizontal,1,1.05880573562213,red,1,NaN,956.993676208043,800.942742169714,NaN,NaN,956.993676208043,800.942742169714,1000.94274216971,443.006323791957,643.006323791957,399.057257830286,599.057257830286,756.993676208043,NaN,NaN,NaN,NaN,4,0,0,0,NaN,NaN,horizontal,vertical,vertical,vertical,none,none
1d,20,100243,1,10,10,19,F,NA,constant,homogeneous,3,absent,0.664353847503662,1,vertical,vertical,1,0.658821248156684,red,2,NaN,848.656293821019,349.685068220846,NaN,NaN,992.450942956807,767.295052392579,848.656293821019,349.685068220846,558.892763222174,683.019879386575,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
