experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1d,15,100239,1,1,1,20,M,NA,constant,homogeneous,4,absent,NaN,0,horizontal,none,0,0.623528999752469,green,4,NaN,596.34794493794,753.462830903772,NaN,NaN,953.462830903772,803.65205506206,1003.65205506206,446.537169096228,646.537169096228,396.34794493794,596.34794493794,753.462830903772,NaN,NaN,NaN,NaN,0,0,0,4,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1d,15,100239,1,2,2,20,M,NA,constant,homogeneous,4,present,1.0246479511261,1,horizontal,horizontal,1,0.84705449740092,green,4,2,568.891514305654,707.767656743878,1031.10848569435,492.232343256122,907.767656743878,831.108485694346,1031.10848569435,492.232343256122,692.232343256122,368.891514305654,568.891514305654,707.767656743878,NaN,NaN,NaN,NaN,0,0,0,4,NaN,NaN,horizontal,vertical,vertical,horizontal,none,none
1d,15,100239,1,3,3,20,M,NA,constant,homogeneous,5,absent,0.754148006439209,1,vertical,vertical,1,1.03528649542067,green,1,NaN,935.129412379467,816.252264519889,NaN,NaN,935.129412379467,816.252264519889,1047.42541020038,538.309916622085,817.787900804752,345.621167183745,563.568117085469,504.475318678942,636.089159529932,795.341332995339,NaN,NaN,4,0,0,0,0,NaN,vertical,horizontal,horizontal,horizontal,horizontal,none
1d,15,100239,1,4,4,20,M,NA,constant,homogeneous,3,absent,0.679689884185791,1,vertical,vertical,1,0.741173998514811,green,2,NaN,831.076682568313,346.900731331463,NaN,NaN,1003.65205506206,753.462830903772,831.076682568313,346.900731331463,565.271262369628,699.636437764765,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1d,15,100239,1,5,5,20,M,NA,constant,homogeneous,6,present,0.836615800857544,1,horizontal,horizontal,1,0.752938498391045,green,4,5,822.224714400653,345.970351986605,591.116228706307,453.738008730483,777.775285599347,854.029648013395,1008.88377129369,746.261991269517,1031.10848569435,492.232343256122,822.224714400653,345.970351986605,591.116228706307,453.738008730483,568.891514305654,707.767656743878,0,0,0,4,0,0,horizontal,horizontal,vertical,horizontal,horizontal,horizontal
1d,15,100239,1,6,6,20,M,NA,constant,homogeneous,4,absent,0.612366914749146,1,horizontal,horizontal,1,0.752938498391045,green,3,NaN,915.767577433584,372.793336331966,NaN,NaN,684.232422566416,827.206663668034,1027.20666366803,715.767577433584,915.767577433584,372.793336331966,572.793336331966,484.232422566416,NaN,NaN,NaN,NaN,0,0,4,0,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1d,15,100239,1,7,7,20,M,NA,constant,homogeneous,5,absent,0.577672958374023,1,horizontal,horizontal,1,1.03528649542067,green,3,NaN,903.717843984329,367.045908301137,NaN,NaN,853.017481158529,849.42763818712,1053.60308331891,626.654758133252,903.717843984329,367.045908301137,610.498069503264,429.371695378491,579.163522034968,727.5,NaN,NaN,0,0,4,0,0,NaN,vertical,horizontal,horizontal,horizontal,vertical,none
1d,15,100239,1,8,8,20,M,NA,constant,homogeneous,4,absent,0.777793884277344,1,vertical,vertical,1,0.811760997772217,green,4,NaN,546.39691668109,573.345241866748,NaN,NaN,773.345241866748,853.60308331891,1053.60308331891,626.654758133252,826.654758133252,346.39691668109,546.39691668109,573.345241866748,NaN,NaN,NaN,NaN,0,0,0,4,NaN,NaN,horizontal,vertical,horizontal,vertical,none,none
1d,15,100239,1,9,9,20,M,NA,constant,homogeneous,3,absent,0.754716157913208,1,horizontal,horizontal,1,0.658822499381171,green,3,NaN,545.155339110131,608.899371659138,NaN,NaN,935.129412379467,816.252264519889,919.715248510402,374.848363820974,545.155339110131,608.899371659138,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1d,15,100239,1,10,10,20,M,NA,constant,homogeneous,3,absent,0.733877897262573,1,vertical,vertical,1,0.799996497895982,green,2,NaN,1042.51941165526,521.200666434388,NaN,NaN,746.982518841471,849.42763818712,1042.51941165526,521.200666434388,610.498069503264,429.371695378491,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
