experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1d,4,100207,1,1,1,19,M,NA,constant,homogeneous,4,absent,0.761428117752075,1,vertical,vertical,1,0.77646632194519,red,1,NaN,967.295052392579,792.450942956807,NaN,NaN,967.295052392579,792.450942956807,992.450942956807,432.704947607421,632.704947607421,407.549057043193,607.549057043193,767.295052392579,NaN,NaN,NaN,NaN,4,0,0,0,NaN,NaN,vertical,horizontal,horizontal,horizontal,none,none
1d,4,100207,1,2,2,19,M,NA,constant,homogeneous,5,present,1.09368896484375,1,horizontal,horizontal,1,0.858817272186279,red,4,2,572.793336331966,484.232422566416,1051.86052685176,560.109211414741,915.767577433584,827.206663668034,1051.86052685176,560.109211414741,839.890788585259,348.13947314824,572.793336331966,484.232422566416,619.68777079743,780.31222920257,NaN,NaN,0,0,0,4,0,NaN,vertical,vertical,horizontal,horizontal,vertical,none
1d,4,100207,1,3,3,19,M,NA,constant,homogeneous,5,present,0.776441812515259,1,horizontal,horizontal,1,0.635293264389038,red,5,3,626.090418184063,786.495193912888,831.076682568313,346.900731331463,923.626453162816,823.028025320546,1050.31493177915,551.343706178981,831.076682568313,346.900731331463,568.891514305654,492.232343256122,626.090418184063,786.495193912888,NaN,NaN,0,0,0,0,4,NaN,horizontal,horizontal,horizontal,vertical,horizontal,none
1d,4,100207,1,4,4,19,M,NA,constant,homogeneous,6,present,0.691272020339966,1,horizontal,horizontal,1,0.752937479019165,red,3,4,953.462830903772,396.34794493794,700.363562235235,365.271262369628,899.636437764765,834.728737630372,1053.09926866854,631.076682568313,953.462830903772,396.34794493794,700.363562235235,365.271262369628,546.900731331463,568.923317431687,646.537169096228,803.65205506206,0,0,4,0,0,0,horizontal,horizontal,horizontal,horizontal,vertical,horizontal
1d,4,100207,1,5,5,19,M,NA,constant,homogeneous,5,absent,0.765793085098267,1,vertical,vertical,1,0.623528842926025,red,4,NaN,773.345241866748,346.39691668109,NaN,NaN,672.5,820.836477965032,970.628304621509,789.501930496736,1032.95409169886,496.282156015671,773.345241866748,346.39691668109,550.57236181288,546.982518841471,NaN,NaN,0,0,0,4,0,NaN,vertical,horizontal,vertical,vertical,vertical,none
1d,4,100207,1,6,6,19,M,NA,constant,homogeneous,6,absent,1.08005905151367,1,vertical,vertical,1,0.941168222427368,red,5,NaN,561.936991243214,508.616172865948,NaN,NaN,839.890788585259,851.86052685176,1038.06300875679,691.383827134052,998.172220171528,439.523300282291,760.109211414741,348.13947314824,561.936991243214,508.616172865948,601.827779828472,760.476699717708,0,0,0,0,4,0,horizontal,vertical,horizontal,horizontal,vertical,vertical
1d,4,100207,1,7,7,19,M,NA,constant,homogeneous,6,present,0.76294207572937,1,vertical,vertical,1,0.658822107315063,red,2,3,963.910840470068,795.341332995339,1051.12597701811,555.719714694933,712.784863451954,839.621618300407,963.910840470068,795.341332995339,1051.12597701811,555.719714694933,887.215136548046,360.378381699593,636.089159529932,404.658667004661,548.874022981887,644.280285305067,0,4,0,0,0,0,vertical,vertical,horizontal,horizontal,vertical,vertical
1d,4,100207,1,8,8,19,M,NA,constant,homogeneous,5,present,0.580336093902588,1,vertical,vertical,1,0.90587495803833,red,1,2,878.799333565612,842.519411655264,1055,600,878.799333565612,842.519411655264,1055,600,878.799333565612,357.480588344736,593.700666434388,450.114760665419,593.700666434388,749.885239334581,NaN,NaN,4,0,0,0,0,NaN,vertical,horizontal,horizontal,vertical,horizontal,none
1d,4,100207,1,9,9,19,M,NA,constant,homogeneous,6,present,0.601733922958374,1,horizontal,horizontal,1,1.07057685852051,red,1,2,738.309916622085,847.425410200379,983.431649086356,777.137884467044,738.309916622085,847.425410200379,983.431649086356,777.137884467044,1045.12173246427,529.712474266665,861.690083377915,352.574589799621,616.568350913644,422.862115532956,554.878267535729,670.287525733335,4,0,0,0,0,0,horizontal,vertical,horizontal,vertical,vertical,vertical
1d,4,100207,1,10,10,19,M,NA,constant,homogeneous,4,absent,0.890475034713745,1,horizontal,horizontal,1,0.635293264389038,red,4,NaN,557.480588344736,678.799333565612,NaN,NaN,878.799333565612,842.519411655264,1042.51941165526,521.200666434388,721.200666434388,357.480588344736,557.480588344736,678.799333565612,NaN,NaN,NaN,NaN,0,0,0,4,NaN,NaN,vertical,horizontal,vertical,horizontal,none,none
1d,4,100207,1,11,11,19,M,NA,constant,homogeneous,5,absent,0.533303022384644,1,vertical,vertical,1,1.04704801559448,red,2,NaN,1047.42541020038,538.309916622085,NaN,NaN,935.129412379467,816.252264519889,1047.42541020038,538.309916622085,817.787900804752,345.621167183745,563.568117085469,504.475318678942,636.089159529932,795.341332995339,NaN,NaN,0,4,0,0,0,NaN,horizontal,vertical,horizontal,horizontal,horizontal,none
1d,4,100207,1,12,12,19,M,NA,constant,homogeneous,3,present,0.996869087219238,1,horizontal,horizontal,1,0.835288429260254,red,2,3,1050.31493177915,648.656293821019,716.980120613425,358.892763222174,632.704947607421,792.450942956807,1050.31493177915,648.656293821019,716.980120613425,358.892763222174,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1d,4,100207,1,13,13,19,M,NA,constant,homogeneous,3,present,0.614908933639526,1,horizontal,horizontal,1,0.694115371704102,red,1,2,804.450363641507,854.96116226488,1018.57766167904,468.665290897936,804.450363641507,854.96116226488,1018.57766167904,468.665290897936,576.971974679454,476.373546837184,NaN,NaN,NaN,NaN,NaN,NaN,4,0,0,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
