experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1d,21,100245,1,1,1,20,F,NA,constant,homogeneous,6,present,NaN,0,vertical,none,0,1.09411183390124,green,5,1,547.481642470899,564.510859255183,895.524681321058,836.431882914531,895.524681321058,836.431882914531,1052.5183575291,635.489140744817,956.993676208043,399.057257830286,704.475318678942,363.568117085469,547.481642470899,564.510859255183,643.006323791957,800.942742169714,0,0,0,0,4,0,horizontal,horizontal,horizontal,vertical,vertical,horizontal
1d,21,100245,1,2,2,20,F,NA,constant,homogeneous,4,present,0.783732891082764,1,horizontal,horizontal,1,0.623529134947678,green,2,3,1029.19248180629,488.215357568785,688.215357568785,370.807518193712,911.784642431215,829.192481806288,1029.19248180629,488.215357568785,688.215357568785,370.807518193712,570.807518193712,711.784642431215,NaN,NaN,NaN,NaN,0,4,0,0,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1d,21,100245,1,3,3,20,F,NA,constant,homogeneous,6,present,1.63006591796875,1,horizontal,horizontal,1,0.941172456741333,green,1,3,708.616172865948,838.063008756786,1051.86052685176,560.109211414741,708.616172865948,838.063008756786,960.476699717708,798.172220171528,1051.86052685176,560.109211414741,891.383827134052,361.936991243214,639.523300282292,401.827779828472,548.13947314824,639.890788585259,4,0,0,0,0,0,horizontal,vertical,vertical,vertical,horizontal,vertical
1d,21,100245,1,4,4,20,F,NA,constant,homogeneous,4,absent,0.742043018341064,1,horizontal,horizontal,1,0.788233079581425,green,3,NaN,946.261991269517,391.116228706307,NaN,NaN,653.738008730483,808.883771293693,1008.88377129369,746.261991269517,946.261991269517,391.116228706307,591.116228706307,453.738008730483,NaN,NaN,NaN,NaN,0,0,4,0,NaN,NaN,horizontal,horizontal,horizontal,vertical,none,none
1d,21,100245,1,5,5,20,F,NA,constant,homogeneous,3,absent,1.07900404930115,1,horizontal,horizontal,1,0.894114186845977,green,2,NaN,967.295052392579,407.549057043193,NaN,NaN,883.019879386575,841.107236777826,967.295052392579,407.549057043193,549.685068220846,551.343706178981,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1d,21,100245,1,6,6,20,F,NA,constant,homogeneous,4,present,0.467151165008545,1,vertical,vertical,1,0.905878754319816,green,2,3,1052.5183575291,635.489140744817,835.489140744817,347.4816424709,764.510859255183,852.518357529101,1052.5183575291,635.489140744817,835.489140744817,347.4816424709,547.481642470899,564.510859255183,NaN,NaN,NaN,NaN,0,4,0,0,NaN,NaN,horizontal,vertical,vertical,horizontal,none,none
1d,21,100245,1,7,7,20,F,NA,constant,homogeneous,5,absent,0.731534957885742,1,horizontal,horizontal,1,0.752939377159908,green,1,NaN,911.784642431215,829.192481806288,NaN,NaN,911.784642431215,829.192481806288,1052.5183575291,564.510859255183,844.280285305067,348.874022981887,574.848363820974,480.284751489598,616.568350913644,777.137884467044,NaN,NaN,4,0,0,0,0,NaN,horizontal,horizontal,vertical,horizontal,vertical,none
1d,21,100245,1,8,8,20,F,NA,constant,homogeneous,3,absent,0.717734098434448,1,vertical,vertical,1,0.776468512107586,green,2,NaN,1047.42541020038,538.309916622085,NaN,NaN,729.712474266665,845.121732464271,1047.42541020038,538.309916622085,622.862115532956,416.568350913644,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1d,21,100245,1,9,9,20,F,NA,constant,homogeneous,3,present,0.675539970397949,1,horizontal,horizontal,1,0.752939377159908,green,1,3,782.212099195248,854.378832816255,588.595418998464,457.40580961496,782.212099195248,854.378832816255,1029.19248180629,488.215357568785,588.595418998464,457.40580961496,NaN,NaN,NaN,NaN,NaN,NaN,4,0,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1d,21,100245,1,10,10,20,F,NA,constant,homogeneous,3,present,0.631253004074097,1,vertical,vertical,1,0.705881107264552,green,2,1,1054.65053136242,586.654331158049,684.232422566416,827.206663668034,684.232422566416,827.206663668034,1054.65053136242,586.654331158049,661.117046071168,386.139005173917,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1d,21,100245,1,11,11,20,F,NA,constant,homogeneous,5,absent,0.842049121856689,1,horizontal,horizontal,1,0.705881107264552,green,4,NaN,558.892763222174,516.980120613425,NaN,NaN,946.261991269517,808.883771293693,1043.85771277057,525.445215295702,804.450363641507,345.03883773512,558.892763222174,516.980120613425,646.537169096228,803.65205506206,NaN,NaN,0,0,0,4,0,NaN,horizontal,vertical,vertical,horizontal,vertical,none
1d,21,100245,1,12,12,20,F,NA,constant,homogeneous,6,absent,0.727656841278076,1,horizontal,horizontal,1,0.835291349476781,green,6,NaN,593.700666434388,749.885239334581,NaN,NaN,826.654758133252,853.60308331891,1032.95409169886,703.717843984329,1006.29933356561,450.114760665419,773.345241866748,346.39691668109,567.045908301137,496.282156015671,593.700666434388,749.885239334581,0,0,0,0,0,4,horizontal,horizontal,vertical,vertical,horizontal,horizontal
1d,21,100245,1,13,13,20,F,NA,constant,homogeneous,5,present,0.621740102767944,1,vertical,vertical,1,0.752939377159908,green,5,1,551.535633479765,657.362518857686,777.775285599347,854.029648013395,777.775285599347,854.029648013395,1034.72873763037,699.636437764765,967.295052392579,407.549057043193,668.665290897936,381.422338320961,551.535633479765,657.362518857686,NaN,NaN,0,0,0,0,4,NaN,vertical,horizontal,horizontal,horizontal,vertical,none
1d,21,100245,1,14,14,20,F,NA,constant,homogeneous,5,absent,0.800373077392578,1,vertical,vertical,1,0.717645674738391,green,5,NaN,545.621167183745,617.787900804752,NaN,NaN,738.309916622085,847.425410200379,1016.25226451989,735.129412379467,995.341332995339,436.089159529932,704.475318678942,363.568117085469,545.621167183745,617.787900804752,NaN,NaN,0,0,0,0,4,NaN,vertical,vertical,vertical,vertical,vertical,none
1d,21,100245,1,15,15,20,F,NA,constant,homogeneous,5,absent,0.482278108596802,1,horizontal,horizontal,1,0.882349619372138,green,5,NaN,545.03883773512,604.450363641507,NaN,NaN,725.445215295702,843.857712770574,1008.88377129369,746.261991269517,1003.65205506206,446.537169096228,716.980120613425,358.892763222174,545.03883773512,604.450363641507,NaN,NaN,0,0,0,0,4,NaN,horizontal,horizontal,horizontal,vertical,horizontal,none
1d,21,100245,1,16,16,20,F,NA,constant,homogeneous,4,absent,0.947755813598633,1,vertical,vertical,1,0.97646615916285,green,3,NaN,826.654758133252,346.39691668109,NaN,NaN,773.345241866748,853.60308331891,1053.60308331891,626.654758133252,826.654758133252,346.39691668109,546.39691668109,573.345241866748,NaN,NaN,NaN,NaN,0,0,4,0,NaN,NaN,vertical,vertical,vertical,horizontal,none,none
1d,21,100245,1,17,17,20,F,NA,constant,homogeneous,6,present,0.743530988693237,1,horizontal,horizontal,1,0.835291349476781,green,2,3,973.909581815937,786.495193912888,1048.46436652023,542.637481142314,725.445215295702,843.857712770574,973.909581815937,786.495193912888,1048.46436652023,542.637481142314,874.554784704298,356.142287229426,626.090418184063,413.504806087112,551.535633479765,657.362518857686,0,4,0,0,0,0,horizontal,horizontal,vertical,horizontal,horizontal,horizontal
1d,21,100245,1,18,18,20,F,NA,constant,homogeneous,5,present,1.10958695411682,1,horizontal,horizontal,1,0.752939377159908,green,5,3,547.481642470899,635.489140744817,983.431649086356,422.862115532956,755.719714694933,851.125977018113,1025.15163617903,719.715248510402,983.431649086356,422.862115532956,688.215357568785,370.807518193712,547.481642470899,635.489140744817,NaN,NaN,0,0,0,0,4,NaN,vertical,horizontal,vertical,vertical,horizontal,none
