EM 30 1 cong unrel 1 1 2 k 2 m 1 18510.2 1 7693.7
EM 30 2 incong rel 1 1 2 b 6 b 1 3413.5 0 959.6
EM 30 3 incong unrel 1 1 6 j 4 m 1 3695.2 0 447.3
EM 30 4 incong rel 1 1 4 j 2 j 1 1823.6 0 152
EM 30 5 incong rel 1 1 2 m 8 m 1 1503.5 0 300.5
EM 30 6 cong rel 1 1 8 b 8 b 1 3181 1 297.8
EM 30 7 cong unrel 1 1 4 b 4 j 0 1502.8 0 601.6
EM 30 8 incong unrel 1 1 8 j 2 b 0 3661.7 0 615.9
EM 30 9 incong rel 1 1 2 b 4 b 1 1312.5 0 410.6
EM 30 10 cong unrel 1 1 8 m 8 b 0 1977.9 1 303.8
EM 30 11 cong unrel 1 1 4 m 4 k 0 2265.7 1 372.4
EM 30 12 incong rel 1 1 4 j 8 j 1 1407.7 0 355.4
EM 30 13 cong unrel 1 1 8 k 8 b 0 1670.1 1 299.7
EM 30 14 incong rel 1 1 6 b 2 b 0 2436.9 0 767.8
EM 30 15 cong unrel 1 1 6 k 6 j 0 1500.2 1 390.5
EM 30 16 cong rel 1 1 8 j 8 j 1 1161.6 1 492.7
EM 30 17 cong rel 1 1 6 b 6 b 1 1623.6 1 398.9
EM 30 18 cong unrel 1 1 2 k 2 b 0 964.8 1 377.6
EM 30 19 incong unrel 1 1 4 m 8 j 0 1085.5 0 533.3
EM 30 20 cong rel 1 1 4 m 4 m 1 1034.1 1 587.9
EM 30 21 cong unrel 1 1 6 b 6 j 0 2869.6 1 521.5
EM 30 22 incong rel 1 1 4 m 6 m 1 1794.9 0 225.6
EM 30 23 cong rel 1 1 6 m 6 m 1 658.8 1 342.2
EM 30 24 incong unrel 1 1 8 k 4 j 0 1264.9 0 919.4
EM 30 25 cong rel 1 1 8 b 8 b 1 2698.3 1 270.6
EM 30 26 cong rel 1 1 6 j 6 j 1 1367.4 1 323.2
EM 30 27 incong unrel 1 1 8 m 4 j 0 1253.1 0 312.6
EM 30 28 incong unrel 1 1 2 k 4 j 0 1207.7 0 275
EM 30 29 cong rel 1 1 2 m 2 m 1 645.5 1 508.7
EM 30 30 cong rel 1 1 4 m 4 m 1 1593.7 1 283.3
EM 30 31 cong unrel 1 1 2 m 2 j 0 1153.4 1 218.8
EM 30 32 cong unrel 1 1 4 j 4 m 0 1711.8 1 257.8
EM 30 33 cong unrel 1 1 4 j 4 b 0 1032 1 227.7
EM 30 34 incong unrel 1 1 4 m 8 b 0 1187.3 0 236.4
EM 30 35 incong rel 1 1 4 k 2 k 1 1136.6 0 231.1
EM 30 36 incong unrel 1 1 4 b 6 j 0 759.1 0 317.5
EM 30 37 incong unrel 1 1 2 k 6 j 0 1087.6 0 337.8
EM 30 38 cong rel 1 1 8 j 8 j 1 804.4 1 320.2
EM 30 39 cong rel 1 1 4 b 4 b 1 681.9 1 317.1
EM 30 40 incong unrel 1 1 2 b 8 k 0 1061.9 0 412.8
EM 30 41 cong rel 1 1 2 b 2 b 1 1600.5 1 428.1
EM 30 42 incong unrel 1 1 2 j 4 m 0 956.3 0 322.5
EM 30 43 cong unrel 1 1 6 k 6 m 0 1041.8 1 228.3
EM 30 44 cong rel 1 1 4 m 4 m 1 648.9 1 479.3
EM 30 45 incong unrel 1 1 4 b 6 m 0 2016.7 0 353.2
EM 30 46 incong rel 1 1 4 b 8 b 1 1757.6 0 165.6
EM 30 47 cong rel 1 1 2 j 2 j 1 789.4 1 295.3
EM 30 48 incong rel 1 1 8 j 6 j 1 1939.6 0 234.9
EM 30 49 incong unrel 1 1 6 b 4 k 0 762 0 325.9
EM 30 50 incong unrel 1 1 4 k 2 m 0 940.3 0 252
EM 30 51 cong unrel 1 1 8 j 8 b 0 1046 1 228.6
EM 30 52 incong unrel 1 1 2 b 8 m 0 889.2 0 269.1
EM 30 53 incong rel 1 1 6 k 2 k 1 1281.7 0 319
EM 30 54 incong rel 1 1 8 b 6 b 1 1038.3 0 250.5
EM 30 55 incong rel 1 1 8 j 4 j 1 686.6 0 286
EM 30 56 cong unrel 1 1 2 b 2 m 0 976.8 1 258.1
EM 30 57 cong rel 1 1 2 k 2 k 1 846.4 1 244
EM 30 58 incong rel 1 1 2 j 4 j 1 1021.2 0 243.1
EM 30 59 cong unrel 1 1 8 k 8 j 0 903.4 1 206.9
EM 30 60 cong unrel 1 1 8 j 8 b 0 1338.6 1 347.3
EM 30 61 cong unrel 1 1 2 k 2 m 0 1256.7 1 218.8
EM 30 62 cong rel 1 1 4 b 4 b 1 1354.9 1 178
EM 30 63 cong rel 1 1 6 b 6 b 1 1113.2 1 268.2
EM 30 64 cong rel 1 1 2 m 2 m 1 714.6 1 257.9
EM 30 65 cong rel 1 1 8 j 8 j 1 760.3 1 477.4
EM 30 66 incong rel 1 1 6 m 8 m 1 1292.2 0 212.2
EM 30 67 incong unrel 1 1 2 j 6 m 0 1000.6 0 290.6
EM 30 68 incong unrel 1 1 6 m 8 k 0 665.1 0 279.8
EM 30 69 cong rel 1 1 6 j 6 j 1 646 1 263.7
EM 30 70 cong rel 1 1 2 b 2 b 1 797.6 1 235.8
EM 30 71 cong unrel 1 1 2 m 2 b 0 900.8 1 180.7
EM 30 72 cong unrel 1 1 4 m 4 b 0 1182.3 1 211.9
EM 30 73 cong unrel 1 1 4 k 4 m 0 817.4 1 175.5
EM 30 74 cong unrel 1 1 8 j 8 m 0 763.5 1 186
EM 30 75 incong unrel 1 1 6 j 2 m 0 1045.6 0 313.2
EM 30 76 incong rel 1 1 6 b 4 b 1 1198.3 0 132.7
EM 30 77 cong unrel 1 1 6 b 6 k 0 2919.4 1 232.9
EM 30 78 incong unrel 1 1 6 b 2 m 0 2349.6 1 105.7
EM 30 79 incong rel 1 1 8 j 4 j 1 1269.7 0 144.3
EM 30 80 incong rel 1 1 8 b 2 b 1 1816.5 0 139.9
EM 30 81 incong rel 1 1 4 j 6 j 1 912.5 0 194.9
EM 30 82 incong unrel 1 1 8 b 6 m 0 1345.8 0 221.2
EM 30 83 incong unrel 1 1 6 b 8 k 0 3838 0 227.9
EM 30 84 cong rel 1 1 6 b 6 b 1 1075.1 1 173.8
EM 30 85 cong unrel 1 1 6 k 6 m 0 1238.3 1 128
EM 30 86 cong rel 1 1 8 m 8 m 1 786.1 1 161.9
EM 30 87 incong unrel 1 1 8 k 2 m 0 905.6 0 211.6
EM 30 88 incong rel 1 1 6 b 4 b 1 1642.4 0 170.8
EM 30 89 incong unrel 1 1 4 b 2 m 0 857.1 0 227.6
EM 30 90 incong rel 1 1 6 m 8 m 1 804.1 0 203.4
EM 30 91 incong unrel 1 1 8 j 6 m 0 777.2 0 331.2
EM 30 92 incong rel 1 1 2 j 6 j 1 924.9 1 552.5
EM 30 93 cong rel 1 1 4 m 4 m 1 605.6 1 259
EM 30 94 cong unrel 1 1 6 b 6 m 0 1556.5 1 161.7
EM 30 95 incong rel 1 1 8 j 2 j 1 1432.2 0 212.6
EM 30 96 incong rel 1 1 2 k 8 k 1 974.7 0 104.1
EM 30 1 cong rel 0 1 8 b 8 b 1 2453.7 1 130.7
EM 30 2 incong rel 0 1 4 m 2 m 1 3592.6 1 1099.9
EM 30 3 cong unrel 0 1 6 k 6 m 0 1319.6 1 231
EM 30 4 incong rel 0 1 8 j 2 j 1 1992.7 1 132
EM 30 5 cong rel 0 1 2 b 2 b 1 1019.7 1 201.5
EM 30 6 incong unrel 0 1 6 k 2 j 0 1109.7 1 1236.4
EM 30 7 incong unrel 0 1 4 m 6 j 0 1511.5 0 380.8
EM 30 8 cong unrel 0 1 4 k 4 b 0 1535.1 0 266.5
EM 30 9 cong unrel 0 1 8 b 8 j 0 2301.4 1 274.1
EM 30 10 incong rel 0 1 8 b 6 b 1 2710.7 1 163.1
EM 30 11 cong rel 0 1 2 j 2 j 1 928.9 1 219.5
EM 30 12 cong rel 0 1 6 k 6 k 0 1433.2 0 2314.8
EM 30 13 incong unrel 0 1 2 j 8 b 0 4117.1 1 796
EM 30 14 cong rel 0 1 8 j 8 j 1 1001.2 1 238.4
EM 30 15 incong unrel 0 1 4 b 2 k 0 1456.5 1 141.7
EM 30 16 cong rel 0 1 8 k 8 k 1 1961.2 0 1558
