"","exp","non_directional.statistic","non_directional.p","directional_effect.statistic","directional_effect.p","directional_effect.ci_low","directional_effect.ci_high"
"1","Estes_etal_2008",0.587363636363636,0.0735,0.229526507974774,0.9838,-11.7960437550955,12.6074846992088
"2","Forti_Humphreys_2008",0.713222222222222,4e-04,-0.0696315314759276,0.00780000000000003,-0.116004266428238,-0.024619202877853
