"","Subj_idx","Response","Confidence"
"1",1,1,0.354486441535625
"2",1,1,0.908135745847589
"3",1,1,0.962726312269893
"4",1,2,1
"5",1,2,1
"6",1,1,1
"7",1,1,0.826906479225854
"8",1,2,1
"9",1,2,0.988932481256349
"10",1,1,0.951028023123052
"11",1,1,0.972228994949729
"12",1,2,1
"13",1,1,0.870565659480022
"14",1,2,0.968404358372406
"15",1,2,0.961658429023162
"16",1,1,1
"17",1,2,0.984672073746974
"18",1,1,1
"19",1,2,1
"20",1,1,0.795943014563562
"21",1,1,0.748532970356445
"22",1,2,0.959939272335207
"23",1,2,0.477683778611222
"24",1,2,0.938176362530394
"25",1,1,0.497502617659249
"26",1,2,0.915856964496111
"27",1,2,1
"28",1,1,0.484544070757487
"29",1,1,0.238641493681903
"30",1,2,0.049793228006888
"31",1,2,0.694319887504818
"32",1,2,0.168065166857862
"33",1,2,0
"34",1,2,0.796312645193051
"35",1,2,1
"36",1,1,0.177376933222852
"37",1,1,0.07694550233202
"38",1,2,0.740658943948529
"39",1,1,0.009256324999985
"40",1,2,0.753709495366889
"41",1,2,0.066706419057814
"42",1,1,0.47764648984987
"43",1,2,0.798379894227372
"44",1,1,0.269648107096477
"45",1,2,1
"46",1,1,0.310277618595398
"47",1,2,0.588870302559175
"48",1,1,0.118848762743827
"49",1,2,0.966007261604079
"50",1,1,0.272331823664411
"51",1,1,0.394730016330077
"52",1,2,0.421932604685382
"53",1,1,0.064374778390854
"54",1,2,0.551020408163265
"55",1,1,0.130778032124064
"56",1,2,0.564265999535399
"57",1,2,0.834582859549352
"58",1,1,0.140988381564966
"59",1,1,0.247988637339407
"60",1,2,1
"61",1,2,0.884714087356173
"62",1,1,0.1340562236333
"63",1,2,0.229308282084079
"64",1,2,0.532636276860212
"65",1,1,0.011371211547682
"66",1,2,0.685763433637251
"67",1,2,0.418810379658993
"68",1,1,0.289798057582526
"69",1,2,0.682069213804209
"70",1,2,0.237730632127873
"71",1,2,0.823272960470594
"72",1,1,0.301355856253455
"73",1,2,1
"74",1,2,0.232773814755878
"75",1,1,0.386620101286803
"76",1,1,0.056289539704822
"77",1,2,0.756672508355174
"78",1,2,0.130354906503717
"79",1,2,0.442414126863603
"80",1,1,0.171616988607516
"81",1,1,0.483473639903138
"82",1,2,0.778026283719788
"83",1,1,0.251759320061855
"84",1,2,1
"85",1,2,0.733955286925653
"86",1,1,0.693766930357064
"87",1,2,1
"88",1,1,0.421809686243459
"89",1,1,0.25380625135002
"90",1,2,1
"91",1,1,0.573014113255852
"92",1,2,0.085819541686688
"93",1,2,1
"94",1,1,0.517041867362055
"95",1,2,0.863048874441194
"96",1,1,0.485980742769339
"97",2,1,0.733400935407053
"98",2,2,0.781962718831918
"99",2,2,0
"100",2,1,0.685986796557002
"101",2,1,0.44584359554612
"102",2,2,0.79268396778301
"103",2,2,0.822002792471861
"104",2,1,0.611846435284825
"105",2,2,0.570391213031623
"106",2,1,0.768453614765963
"107",2,1,0.544756305348578
"108",2,2,0.613958954250057
"109",2,1,0.404962569395598
"110",2,1,0.714393687184945
"111",2,1,0.553882319949353
"112",2,2,0.644644138023458
"113",2,1,0.458250939710871
"114",2,2,0.326579904737037
"115",2,1,0.431157091421196
"116",2,2,0.278801829042496
"117",2,2,0.340279752505161
"118",2,1,0.30182440803821
"119",2,2,0.360544217687074
"120",2,1,0.192138020469255
"121",2,1,0.155843515647621
"122",2,2,0
"123",2,2,0
"124",2,1,0.040311728133826
"125",2,2,0.061337837004131
"126",2,1,0.030578895020162
"127",2,2,0
"128",2,1,0
"129",2,1,0.170068027210884
"130",2,1,0
"131",2,2,0
"132",2,1,0.185440231619419
"133",2,1,0.063030557148592
"134",2,2,0
"135",2,1,0.240275587491938
"136",2,1,0.132295896818458
"137",2,2,0.036739847380191
"138",2,1,0.287653532851611
"139",2,1,0.024467671785698
"140",2,1,0.078727856801392
"141",2,1,0.28706191317891
"142",2,2,0.050632144943236
"143",2,1,0.040311728133826
"144",2,1,0.102889685281475
"145",2,1,0
"146",2,1,0
"147",2,1,0.050751693479696
"148",2,1,0.115287972258643
"149",2,1,0.026118943515295
"150",2,1,0.01595397999903
"151",2,1,0.054890365357124
"152",2,1,0.069012401393162
"153",2,1,0
"154",2,1,0.003677953935632
"155",2,1,0.029239600553381
"156",2,1,0.039679018571411
"157",2,1,0.018841691483057
"158",2,1,0.0696666578478
"159",2,1,0.060997606309818
"160",2,1,0.057216886664663
"161",2,1,0
"162",2,1,0.27566226980332
"163",2,1,0.553716251668408
"164",2,2,0
"165",2,1,0.183744323378443
"166",2,1,0.022799940978039
"167",2,2,0.193722908213686
"168",2,1,0.003677953935632
"169",2,2,0.002568423989332
"170",2,1,0.56492013764234
"171",2,2,0.161369792857114
"172",2,1,0.268918257154328
"173",2,2,0.093286462009656
"174",2,1,0.185510704384957
"175",2,1,0.089831719407987
"176",2,2,0.284362407295444
"177",2,1,0.131369311166617
"178",2,1,0.181469318124087
"179",2,2,0.27891156462585
"180",2,1,0.213556106052509
"181",2,2,0.590859768676546
"182",2,1,0.021678729557113
"183",2,2,0.313736712776866
"184",2,1,0.073229662234946
"185",2,1,0.203547675006095
"186",2,2,0.295324705175181
"187",2,1,0.000646415712442
"188",2,1,0
"189",2,2,0.152493787021665
"190",2,1,0.166573208586235
"191",2,2,0
"192",2,2,0
"193",3,2,0.30182440803821
"194",3,2,0.650761256222578
"195",3,2,1
"196",3,1,0.644497213400287
"197",3,1,0.972789115646258
"198",3,2,1
"199",3,2,0.999351938057978
"200",3,1,1
"201",3,1,0.90866399361558
"202",3,1,1
"203",3,2,0.967675354919354
"204",3,1,0.720445419286879
"205",3,1,0.688356320767669
"206",3,1,0.368072047091847
"207",3,1,0.754122326809613
"208",3,1,0.983399026677594
"209",3,2,0.961721274263478
"210",3,2,1
"211",3,1,1
"212",3,2,1
"213",3,2,0.977136047790066
"214",3,2,0.4741312839931
"215",3,1,0
"216",3,1,1
"217",3,2,0.536904570434601
"218",3,1,0.982474138933131
"219",3,1,1
"220",3,2,1
"221",3,2,0.958637640825586
"222",3,1,1
"223",3,2,0.74645392352985
"224",3,1,0.424711615880711
"225",3,2,0.487414139967372
"226",3,1,1
"227",3,2,0.967175190129935
"228",3,1,1
"229",3,2,0.301407941966141
"230",3,2,1
"231",3,1,0.217687074829931
