jl 13 1 incong unrel 0 0 6 j 4 m 0 18873.9 0 16696.4
jl 13 2 cong rel 0 0 6 j 6 j 1 7429.9 0 2286.7
jl 13 3 incong rel 0 0 4 b 8 b 1 1523.6 0 1395.0
jl 13 4 cong unrel 0 0 4 k 4 j 1 1154.8 0 1151.6
jl 13 5 incong unrel 0 0 8 m 2 j 0 1370.7 1 916.0
jl 13 6 incong unrel 0 0 4 b 8 m 0 1235.0 0 1192.2
jl 13 7 cong unrel 0 0 2 b 2 j 0 946.0 0 469.6
jl 13 8 incong rel 0 0 4 k 6 k 1 725.3 0 429.6
jl 13 9 incong rel 0 0 6 m 2 m 1 570.3 0 974.6
jl 13 10 incong unrel 0 0 2 b 6 k 0 818.8 1 566.5
jl 13 11 incong unrel 0 0 2 m 4 b 0 763.7 0 354.0
jl 13 12 cong rel 0 0 8 k 8 k 1 915.1 0 4844.0
jl 13 13 cong unrel 0 0 6 m 6 j 0 873.2 0 1489.7
jl 13 14 incong unrel 0 0 2 m 8 j 0 649.1 0 2838.8
jl 13 15 cong unrel 0 0 6 k 6 b 0 1839.1 0 2606.8
jl 13 16 cong rel 0 0 2 j 2 j 1 985.1 0 529.9
jl 13 17 cong rel 0 0 4 k 4 k 1 449.6 0 599.0
jl 13 18 incong rel 0 0 8 b 2 b 1 433.9 0 495.5
jl 13 19 cong unrel 0 0 4 m 4 k 0 1330.0 0 149.4
jl 13 20 incong rel 0 0 2 j 4 j 1 1197.2 0 431.6
jl 13 21 incong rel 0 0 6 k 4 k 1 767.4 0 362.9
jl 13 22 incong unrel 0 0 4 j 2 m 0 718.7 0 464.1
jl 13 23 incong unrel 0 0 8 j 4 k 0 670.7 0 94.3
jl 13 24 cong rel 0 0 8 b 8 b 1 332.8 0 467.8
jl 13 25 cong rel 0 0 6 m 6 m 1 716.0 0 398.5
jl 13 26 incong unrel 0 0 8 k 2 b 0 799.0 0 2602.6
jl 13 27 cong rel 0 0 8 m 8 m 1 561.2 0 161.3
jl 13 28 incong rel 0 0 8 b 6 b 1 804.6 0 129.6
jl 13 29 cong rel 0 0 4 b 4 b 0 1034.8 0 1174.3
jl 13 30 incong rel 0 0 6 m 8 m 1 332.7 0 106.8
jl 13 31 incong rel 0 0 8 k 4 k 1 294.5 0 75.8
jl 13 32 incong rel 0 0 6 j 4 j 1 275.7 0 111.4
jl 13 33 cong rel 0 0 8 j 8 j 1 293.0 0 25.0
jl 13 34 incong unrel 0 0 8 j 6 m 0 529.2 0 84.6
jl 13 35 cong rel 0 0 4 b 4 b 1 311.3 0 56.5
jl 13 36 cong unrel 0 0 6 j 6 b 0 574.4 0 82.3
