jh 12 1 cong unrel 0 0 4 k 4 m 1 830.7 0 2958.6
jh 12 2 incong rel 0 0 2 k 6 k 1 885.3 1 2046.7
jh 12 3 incong unrel 0 0 8 m 4 j 0 587.7 1 2168.5
jh 12 4 incong rel 0 0 4 k 8 k 1 288.7 1 26982.3
jh 12 5 cong rel 0 0 8 j 8 j 1 353.7 0 2745.7
jh 12 6 cong unrel 0 0 4 k 4 j 0 509.7 1 3026.1
jh 12 7 cong unrel 0 0 6 b 6 m 0 420.0 1 5498.9
jh 12 8 cong unrel 0 0 6 m 6 b 0 430.5 1 2759.4
jh 12 9 incong rel 0 0 8 m 2 m 1 404.8 1 1593.9
jh 12 10 incong rel 0 0 2 b 4 b 1 490.6 1 2273.0
jh 12 11 incong unrel 0 0 6 b 4 j 1 287.2 1 1225.1
jh 12 12 incong unrel 0 0 4 b 2 j 0 350.6 1 2266.1
jh 12 13 cong rel 0 0 8 j 8 j 1 366.8 1 2953.5
jh 12 14 cong unrel 0 0 8 b 8 k 0 265.9 1 1785.2
jh 12 15 incong unrel 0 0 2 k 6 j 0 419.7 1 2042.8
jh 12 16 incong rel 0 0 4 b 6 b 0 410.8 1 2341.8
jh 12 17 cong unrel 0 0 2 k 2 b 1 386.4 1 2526.7
jh 12 18 incong rel 0 0 8 m 4 m 1 600.3 1 1927.1
jh 12 19 incong unrel 0 0 4 b 2 k 0 324.5 1 1966.2
jh 12 20 incong unrel 0 0 6 b 8 k 0 432.6 1 3120.1
jh 12 21 incong unrel 0 0 6 j 2 k 0 419.3 1 4242.9
jh 12 22 incong unrel 0 0 6 j 4 k 0 399.3 1 1786.3
jh 12 23 cong rel 0 0 6 b 6 b 1 277.8 1 2291.7
jh 12 24 incong unrel 0 0 4 k 8 b 1 455.4 1 2219.6
jh 12 25 cong unrel 0 0 6 b 6 m 0 510.7 1 2614.4
jh 12 26 cong rel 0 0 2 k 2 k 1 395.0 1 1247.3
jh 12 27 cong rel 0 0 6 m 6 m 1 379.7 1 1169.6
jh 12 28 incong unrel 0 0 6 k 8 m 0 440.9 1 2294.5
jh 12 29 incong rel 0 0 8 k 6 k 1 436.1 1 1620.2
jh 12 30 incong rel 0 0 6 k 4 k 1 448.9 1 1227.2
